ar_revenue,ar_total_expenses,ar_sale_cost,ar_selling_expenses,ar_management_expenses,ar_sale_profit,ar_balance_of_rvns_and_expns,ar_profit_before_tax,ar_taxes,ar_other_profit_and_losses,ar_net_profit,ab_immobilized_assets,ab_mobile_current_assets,ab_inventory,ab_accounts_receivable,ab_other_current_assets,ab_cash_and_securities,ab_losses,ab_own_capital,ab_borrowed_capital,ab_long_term_liabilities,ab_short_term_borrowing,ab_accounts_payable,ab_other_borrowings,bus_age,ogrn_age,adr_actual_age,head_actual_age,cap_actual_age,ul_capital_sum,ul_founders_cnt,ul_branch_cnt,ul_strategic_flg,ul_systematizing_flg,record_id,ul_staff_range,lgd
,,,,,,,,,,,,,,,,,,,,,,,,125,125,26,26,26,14550.0,1,0,0,0,6627,[1-100],0.5659722222222222
,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,30000.0,1,0,0,0,188611,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,76,76,22,22,22,10000.0,1,0,0,0,270398,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,75,75,14,14,14,11000.0,1,0,0,0,3894,[1-100],0.7395833333333333
,,,,,,,,,,,,,,,,,,,,,,,,142,134,24,24,24,10000.0,1,0,0,0,8509,[1-100],0.5069444444444444
,,,,,,,,,,,,,,,,,,,,,,,,25,25,22,22,22,10000.0,1,0,0,0,127264,[1-100],0.7527777777777778
,,,,,,,,,,,,,,,,,,,,,,,,261,141,27,27,27,10200.0,2,0,0,0,114106,[1-100],0.0
4138000.0,4104000.0,1890000.0,2214000.0,0.0,34000.0,0.0,34000.0,0.0,0.0,34000.0,128000.0,484000.0,178000.0,300000.0,6000.0,17000.0,34000.0,44000.0,585000.0,0.0,0.0,508000.0,77000.0,106,106,8,8,8,10000.0,1,0,0,0,116428,[1-100],0.6319444444444444
,,,,,,,,,,,,,,,,,,,,,,,,49,49,26,26,26,10000.0,2,0,0,0,83339,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,10000.0,1,0,0,0,94550,[1-100],0.9305555555555557
,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10000.0,3,0,0,0,248349,[1-100],0.9611111111111111
,,,,,,,,,,,,,,,,,,,,,,,,18,18,2,2,2,10000.0,1,0,0,0,89486,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,50,50,27,27,27,10000.0,1,0,0,0,93826,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,12,12,3,3,3,10000.0,2,0,0,0,155190,[1-100],1.0
408026000.0,395503000.0,364008000.0,10757000.0,20738000.0,12523000.0,-8603000.0,3920000.0,-606000.0,538000.0,5064000.0,65559000.0,168755000.0,106607000.0,61914000.0,234000.0,745000.0,2098000.0,51839000.0,183220000.0,36371000.0,60140000.0,85119000.0,1590000.0,254,137,19,19,19,12180000.0,3,0,0,0,249018,(100-500],0.0
191623000.0,189446000.0,189446000.0,0.0,0.0,2177000.0,-3136000.0,-959000.0,86000.0,0.0,-1045000.0,0.0,60393000.0,9660000.0,50733000.0,0.0,76000.0,-1045000.0,13883000.0,46627000.0,0.0,20417000.0,26210000.0,0.0,104,104,10,10,10,10000.0,2,0,0,0,1970,(100-500],0.6388888888888888
3317000.0,3094000.0,3094000.0,0.0,0.0,223000.0,0.0,223000.0,33000.0,0.0,190000.0,0.0,409000.0,345000.0,64000.0,0.0,50000.0,190000.0,10000.0,797000.0,0.0,78000.0,719000.0,0.0,48,48,7,7,7,10000.0,2,0,0,0,67532,[1-100],0.43333333333333335
27101000.0,28074000.0,28074000.0,0.0,0.0,-973000.0,-516000.0,-1489000.0,0.0,0.0,-1489000.0,0.0,5411000.0,2422000.0,2989000.0,0.0,6000.0,-1489000.0,-2202000.0,8355000.0,0.0,0.0,8355000.0,0.0,144,136,26,26,26,10000.0,1,0,0,0,198268,[1-100],0.5
,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,10000.0,1,0,0,0,154182,[1-100],0.9861111111111113
,,,,,,,,,,,,,,,,,,,,,,,,42,42,17,17,17,12000.0,2,0,0,0,164073,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,170,135,7,7,7,50000.0,1,0,0,0,135231,[1-100],0.4097222222222222
,,,,,,,,,,,,,,,,,,,,,,,,45,45,14,14,14,10000.0,1,0,0,0,33154,[1-100],1.0
1173000.0,5000.0,0.0,0.0,5000.0,1168000.0,-8000.0,1160000.0,0.0,0.0,1160000.0,0.0,308000.0,7000.0,301000.0,0.0,5000.0,1160000.0,5000.0,308000.0,0.0,0.0,308000.0,0.0,20,20,20,20,20,10000.0,1,0,0,0,117582,[1-100],0.3170885573809442
31988000.0,30931000.0,30931000.0,0.0,0.0,1057000.0,-328000.0,729000.0,182000.0,0.0,547000.0,0.0,13344000.0,6639000.0,6705000.0,0.0,0.0,547000.0,4657000.0,6969000.0,0.0,106000.0,6863000.0,0.0,103,103,18,18,18,10000.0,3,0,0,0,126131,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,10000.0,1,0,0,0,209725,[1-100],1.0
12874000.0,10385000.0,10385000.0,0.0,0.0,2489000.0,0.0,2489000.0,0.0,0.0,2489000.0,0.0,2752000.0,1431000.0,1321000.0,0.0,13000.0,2489000.0,2676000.0,89000.0,0.0,0.0,89000.0,0.0,63,63,33,33,33,20000.0,1,0,0,0,240264,[1-100],0.20002207449264287
46223000.0,44116000.0,44116000.0,0.0,0.0,2107000.0,0.0,2107000.0,0.0,0.0,2107000.0,0.0,7355000.0,5020000.0,2335000.0,0.0,195000.0,2107000.0,2117000.0,5433000.0,2563000.0,0.0,2870000.0,0.0,36,36,26,26,26,10000.0,1,0,0,0,47454,[1-100],0.6
34566000.0,31272000.0,27529000.0,3743000.0,0.0,3294000.0,-798000.0,2496000.0,0.0,0.0,2496000.0,687000.0,7887000.0,5802000.0,1225000.0,860000.0,48000.0,2496000.0,2996000.0,5626000.0,1432000.0,3733000.0,461000.0,0.0,141,141,11,11,11,500000.0,1,0,0,0,227412,[1-100],0.5104166666666667
,,,,,,,,,,,,,,,,,,,,,,,,35,35,12,12,12,11000.0,1,0,0,0,167237,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,95,95,21,21,21,358000.0,1,0,0,0,89094,[1-100],0.6701388888888888
,,,,,,,,,,,,,,,,,,,,,,,,253,16,13,13,13,647000.0,1,0,0,0,78967,[1-100],0.12152777777777779
,,,,,,,,,,,,,,,,,,,,,,,,26,26,8,8,8,11000.0,1,0,0,0,85441,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,17,17,18,18,18,10000.0,1,0,0,0,99740,[1-100],0.8638888888888888
,,,,,,,,,,,,,,,,,,,,,,,,136,136,23,23,23,142500.0,1,0,0,0,273978,[1-100],0.5277777777777778
,,,,,,,,,,,,,,,,,,,,,,,,126,126,7,7,7,10000.0,1,0,0,0,38890,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,10000.0,1,0,0,0,52427,[1-100],1.0
24416000.0,23598000.0,23598000.0,0.0,0.0,818000.0,-62000.0,756000.0,0.0,0.0,756000.0,0.0,2035000.0,1898000.0,137000.0,0.0,0.0,756000.0,920000.0,1467000.0,0.0,0.0,1467000.0,0.0,98,98,29,29,29,164029.0,1,0,0,0,75577,[1-100],0.6597222222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180000.0,180000.0,0.0,0.0,0.0,0.0,10000.0,170000.0,0.0,0.0,0.0,170000.0,62,62,14,14,14,10000.0,1,0,0,0,25507,[1-100],0.23888888888888885
,,,,,,,,,,,,,,,,,,,,,,,,75,75,7,7,7,10000.0,1,0,0,0,56613,[1-100],0.7395833333333333
,,,,,,,,,,,,,,,,,,,,,,,,10,10,11,11,11,10000.0,1,0,0,0,1704,[1-100],0.9611111111111111
,,,,,,,,,,,,,,,,,,,,,,,,21,21,14,14,14,10000.0,1,0,0,0,71676,[1-100],0.8083333333333332
5097000.0,4304000.0,4304000.0,0.0,0.0,793000.0,0.0,793000.0,158000.0,0.0,635000.0,0.0,8163000.0,32000.0,8131000.0,0.0,4000.0,635000.0,649000.0,7518000.0,0.0,0.0,7518000.0,0.0,27,27,11,11,11,15000.0,1,0,0,0,38519,[1-100],0.725
1825000.0,1625000.0,1625000.0,0.0,0.0,200000.0,0.0,200000.0,40000.0,0.0,160000.0,0.0,633000.0,633000.0,0.0,0.0,3000.0,160000.0,54000.0,582000.0,0.0,0.0,582000.0,0.0,35,35,8,8,8,18000.0,2,0,0,0,40571,[1-100],0.2954888767233175
,,,,,,,,,,,,,,,,,,,,,,,,249,142,10,10,10,1000000.0,1,0,0,0,136102,(100-500],0.0
,,,,,,,,,,,,,,,,,,,,,,,,24,24,8,8,8,15000.0,1,0,0,0,82630,[1-100],1.0
227847000.0,232561000.0,232561000.0,0.0,0.0,-4714000.0,4872000.0,158000.0,32000.0,0.0,126000.0,0.0,11628000.0,1834000.0,9794000.0,0.0,1842000.0,126000.0,4187000.0,2535000.0,0.0,0.0,2460000.0,75000.0,157,142,21,21,21,11200.0,1,0,0,0,212493,(100-500],0.45486111111111116
110000.0,109000.0,109000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,1652000.0,560000.0,1092000.0,0.0,2591000.0,1000.0,12000.0,4231000.0,0.0,4231000.0,0.0,0.0,38,38,26,26,26,10000.0,1,0,0,0,201900,[1-100],0.43274704409819065
,,,,,,,,,,,,,,,,,,,,,,,,22,22,22,22,22,10000.0,1,0,0,0,261796,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,115,115,17,17,17,10000.0,1,0,0,0,172287,(100-500],0.0
44755000.0,42665000.0,42665000.0,0.0,0.0,2090000.0,-405000.0,1685000.0,2000.0,0.0,1683000.0,0.0,21561000.0,3252000.0,18309000.0,0.0,15000.0,1683000.0,15061000.0,8199000.0,0.0,2813000.0,5386000.0,0.0,177,142,1,1,1,10000.0,1,0,0,0,188,[1-100],0.38541666666666663
,,,,,,,,,,,,,,,,,,,,,,,,50,50,8,8,8,10000.0,1,0,0,0,166572,[1-100],0.40555555555555556
,,,,,,,,,,,,,,,,,,,,,,,,10,10,2,2,2,12500.0,2,0,0,0,243125,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,136,136,27,27,27,20000.0,1,0,0,0,32924,[1-100],0.5277777777777778
,,,,,,,,,,,,,,,,,,,,,,,,68,68,1,1,1,11000.0,1,0,0,0,28861,[1-100],0.15555555555555559
,,,,,,,,,,,,,,,,,,,,,,,,18,18,19,19,19,10000.0,1,0,0,0,121581,[1-100],1.0
3357000.0,2897000.0,2897000.0,0.0,0.0,460000.0,0.0,460000.0,0.0,0.0,460000.0,0.0,4265000.0,393000.0,3872000.0,0.0,1000.0,460000.0,827000.0,3439000.0,3363000.0,5000.0,71000.0,0.0,39,39,6,6,6,10000.0,3,0,0,0,31998,[1-100],0.2657064041840417
2764000.0,2400000.0,2400000.0,0.0,0.0,364000.0,0.0,364000.0,0.0,0.0,364000.0,0.0,2832000.0,2098000.0,0.0,734000.0,14000.0,364000.0,246000.0,2600000.0,0.0,0.0,2600000.0,0.0,245,143,17,17,17,9000.0,2,0,0,0,107287,[1-100],0.14930555555555558
0.0,353000.0,353000.0,0.0,0.0,-353000.0,-11000.0,-364000.0,0.0,0.0,-364000.0,0.0,74000.0,10000.0,64000.0,0.0,0.0,-364000.0,74000.0,0.0,0.0,0.0,0.0,0.0,27,27,3,3,3,10000.0,3,0,0,0,266072,[1-100],0.725
,,,,,,,,,,,,,,,,,,,,,,,,127,127,24,24,24,10000.0,1,0,0,0,84857,[1-100],0.5590277777777778
,,,,,,,,,,,,,,,,,,,,,,,,69,69,2,2,2,20000.0,2,0,0,0,169872,(100-500],0.14166666666666664
,,,,,,,,,,,,,,,,,,,,,,,,21,21,22,22,22,10000.0,1,0,0,0,31736,[1-100],1.0
35816000.0,35177000.0,35177000.0,0.0,0.0,639000.0,-43000.0,596000.0,96000.0,0.0,500000.0,0.0,11229000.0,10129000.0,1100000.0,0.0,139000.0,500000.0,3623000.0,7745000.0,0.0,5385000.0,2360000.0,0.0,65,65,14,14,14,10000.0,1,0,0,0,250948,[1-100],0.15002272740885703
,,,,,,,,,,,,,,,,,,,,,,,,11,11,10,10,10,10000.0,2,0,0,0,213682,[1-100],1.0
57514000.0,57279000.0,57279000.0,0.0,0.0,235000.0,0.0,235000.0,47000.0,0.0,188000.0,0.0,1015000.0,0.0,1015000.0,0.0,437000.0,188000.0,198000.0,1254000.0,0.0,0.0,1254000.0,0.0,49,49,2,2,2,15000.0,2,0,0,0,119596,[1-100],0.12687796240954496
,,,,,,,,,,,,,,,,,,,,,,,,54,54,9,9,9,15000.0,1,0,0,0,164219,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,26,26,1,1,1,250000.0,1,0,0,0,7083,[1-100],0.7388888888888888
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,5,10000.0,1,0,0,0,184596,[1-100],0.9611111111111111
20889000.0,20787000.0,20737000.0,0.0,50000.0,102000.0,-28000.0,74000.0,12000.0,0.0,62000.0,0.0,1456000.0,10000.0,1446000.0,0.0,297000.0,62000.0,74000.0,1679000.0,0.0,10000.0,1669000.0,0.0,30,30,3,3,3,10000.0,1,0,0,0,221640,[1-100],0.1763701137397794
,,,,,,,,,,,,,,,,,,,,,,,,86,86,5,5,5,10000.0,1,0,0,0,165574,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,40,40,24,24,24,13800.0,3,0,0,0,141555,[1-100],0.5444444444444444
,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,12000.0,3,0,0,0,5984,[1-100],0.9333333333333333
,,,,,,,,,,,,,,,,,,,,,,,,98,98,28,28,28,10000.0,2,0,0,0,198526,[1-100],0.6597222222222222
,,,,,,,,,,,,,,,,,,,,,,,,35,35,27,27,27,10000.0,1,0,0,0,191522,[1-100],1.0
36053000.0,29217000.0,29217000.0,0.0,0.0,6836000.0,-3925000.0,2911000.0,0.0,0.0,2911000.0,336000.0,11224000.0,8110000.0,3114000.0,0.0,3031000.0,2911000.0,2921000.0,11670000.0,0.0,0.0,11477000.0,193000.0,14,14,15,15,15,10000.0,1,0,0,0,91583,[1-100],0.9055555555555556
0.0,18000.0,18000.0,0.0,0.0,-18000.0,-19000.0,-37000.0,0.0,0.0,-37000.0,0.0,691000.0,0.0,691000.0,0.0,3000.0,-37000.0,-17000.0,14000.0,0.0,8000.0,6000.0,0.0,15,15,3,3,3,800000.0,1,0,0,0,106654,[1-100],1.0
94120000.0,88185000.0,88185000.0,0.0,0.0,5935000.0,-5687000.0,248000.0,51000.0,0.0,197000.0,0.0,66355000.0,59588000.0,6767000.0,0.0,443000.0,197000.0,1241000.0,65558000.0,37031000.0,4200000.0,24327000.0,0.0,185,140,30,30,30,8400.0,1,0,0,0,5926,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,18,18,19,19,19,10000.0,1,0,0,0,119222,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,9,9,10,10,10,10000.0,2,0,0,0,158865,[1-100],0.975
,,,,,,,,,,,,,,,,,,,,,,,,52,52,29,29,29,10000.0,1,0,0,0,28342,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,10000.0,1,0,0,0,76454,[1-100],0.9333333333333333
12320000.0,10963000.0,10963000.0,0.0,0.0,1357000.0,56000.0,1413000.0,0.0,13000.0,1426000.0,33839000.0,10704000.0,10605000.0,99000.0,0.0,261000.0,1400000.0,19386000.0,25418000.0,12289000.0,10467000.0,2662000.0,0.0,78,78,1,1,1,13750000.0,21,0,0,0,82812,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,33,33,24,24,24,10000.0,2,0,0,0,30513,[1-100],0.6416666666666667
,,,,,,,,,,,,,,,,,,,,,,,,13,13,2,2,2,60000.0,1,0,0,0,220532,[1-100],0.9194444444444444
76874000.0,74374000.0,74374000.0,0.0,0.0,2500000.0,-1280000.0,1220000.0,244000.0,0.0,976000.0,0.0,60828000.0,26519000.0,34309000.0,0.0,899000.0,976000.0,2778000.0,58949000.0,0.0,14133000.0,44816000.0,0.0,75,75,24,24,24,15000.0,1,0,0,0,5678,(100-500],0.7395833333333333
56310000.0,54392000.0,54392000.0,0.0,0.0,1918000.0,0.0,1918000.0,587000.0,0.0,1331000.0,3846000.0,51533000.0,18181000.0,33352000.0,0.0,197000.0,1331000.0,5434000.0,50142000.0,34500000.0,0.0,15642000.0,0.0,115,115,10,10,10,10000.0,1,0,0,0,29529,[1-100],0.6006944444444444
173740000.0,162887000.0,155887000.0,7000000.0,0.0,10853000.0,-9038000.0,1815000.0,363000.0,0.0,1452000.0,6868000.0,73453000.0,49102000.0,11536000.0,12815000.0,89000.0,1452000.0,5059000.0,75351000.0,7326000.0,34429000.0,33596000.0,0.0,180,145,8,8,8,10000.0,1,0,0,0,142941,(100-500],0.375
30226000.0,30251000.0,30251000.0,0.0,0.0,-25000.0,2836000.0,2811000.0,247000.0,0.0,2564000.0,0.0,7287000.0,6984000.0,303000.0,0.0,1035000.0,2564000.0,22901000.0,3269000.0,0.0,1200000.0,2069000.0,0.0,256,137,27,27,27,200038.0,5,0,0,0,249966,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,110,110,5,5,5,10000.0,1,0,0,0,4298,[1-100],0.6180555555555556
,,,,,,,,,,,,,,,,,,,,,,,,247,19,6,6,6,20000.0,1,0,0,0,224492,[1-100],0.0
61629000.0,41414000.0,41414000.0,0.0,0.0,20215000.0,-1391000.0,18824000.0,172000.0,0.0,18652000.0,0.0,30819000.0,28266000.0,2553000.0,0.0,39000.0,18652000.0,31111000.0,12139000.0,0.0,3728000.0,8411000.0,0.0,50,50,16,16,16,10000.0,3,0,0,0,23977,[1-100],0.40555555555555556
,,,,,,,,,,,,,,,,,,,,,,,,101,101,2,2,2,255000.0,2,0,0,0,33253,[1-100],0.6493055555555556
,,,,,,,,,,,,,,,,,,,,,,,,74,74,2,2,2,1010000.0,2,0,0,0,213513,[1-100],0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,18,18,5,5,5,10000.0,1,0,0,0,4676,[1-100],1.0
57108000.0,57093000.0,57093000.0,0.0,0.0,15000.0,0.0,15000.0,3000.0,0.0,12000.0,0.0,11533000.0,3752000.0,7781000.0,0.0,1000.0,12000.0,512000.0,11032000.0,0.0,3691000.0,6292000.0,1049000.0,147,133,6,6,6,13000.0,1,0,0,0,134878,[1-100],0.48958333333333337
,,,,,,,,,,,,,,,,,,,,,,,,120,120,23,23,23,14800.0,1,0,0,0,183800,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,34,34,4,4,4,10000.0,4,0,0,0,152977,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,95,95,16,16,16,10000.0,1,0,0,0,205059,[1-100],0.6701388888888888
,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,10000.0,2,0,0,0,50008,[1-100],0.9333333333333333
,,,,,,,,,,,,,,,,,,,,,,,,27,27,7,7,7,1272000.0,1,0,0,0,193276,[1-100],0.725
,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,10000.0,1,0,0,0,263604,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,9,9,8,8,8,10000.0,1,0,0,0,190321,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,28,28,23,23,23,70000.0,1,0,0,0,194224,[1-100],1.0
12426000.0,12198000.0,12198000.0,0.0,0.0,228000.0,0.0,228000.0,46000.0,0.0,182000.0,0.0,8095000.0,6675000.0,1420000.0,0.0,143000.0,182000.0,-1894000.0,10132000.0,4217000.0,0.0,5915000.0,0.0,47,47,11,11,11,10000.0,1,0,0,0,14862,[1-100],0.20175285925911213
2886000.0,3419000.0,3419000.0,0.0,0.0,-533000.0,-79000.0,-612000.0,34000.0,0.0,-646000.0,0.0,668000.0,668000.0,0.0,0.0,2000.0,-646000.0,-636000.0,1306000.0,890000.0,0.0,326000.0,90000.0,39,39,13,13,13,10000.0,1,0,0,0,31635,[1-100],0.27309383901055806
,,,,,,,,,,,,,,,,,,,,,,,,100,100,24,24,24,205000.0,1,0,0,0,222230,[1-100],0.6527777777777778
,,,,,,,,,,,,,,,,,,,,,,,,98,98,6,6,6,16000.0,1,0,0,0,231570,[1-100],0.6597222222222222
,,,,,,,,,,,,,,,,,,,,,,,,144,133,2,2,2,12000.0,1,0,0,0,105393,[1-100],0.0
76751000.0,69752000.0,69752000.0,0.0,0.0,6999000.0,-1023000.0,5976000.0,1305000.0,0.0,4671000.0,0.0,23991000.0,7742000.0,16249000.0,0.0,349000.0,4671000.0,11393000.0,15004000.0,0.0,10000000.0,4951000.0,53000.0,73,73,28,28,28,40000.0,4,0,0,0,55070,[1-100],0.7465277777777778
136162000.0,135088000.0,135088000.0,0.0,0.0,1074000.0,-719000.0,355000.0,267000.0,0.0,88000.0,0.0,20357000.0,0.0,20357000.0,0.0,32000.0,88000.0,1412000.0,3977000.0,0.0,3676000.0,301000.0,0.0,72,72,15,15,15,11000.0,1,0,0,0,154472,(100-500],0.08476408372428168
146324000.0,143195000.0,143195000.0,0.0,0.0,3129000.0,-492000.0,2637000.0,527000.0,0.0,2110000.0,25414000.0,16056000.0,13179000.0,1928000.0,949000.0,4913000.0,2110000.0,36713000.0,9670000.0,51000.0,0.0,9619000.0,0.0,136,136,23,23,23,3592075.0,2,0,0,0,9733,(100-500],0.5277777777777778
9722000.0,9273000.0,9273000.0,0.0,0.0,449000.0,-73000.0,376000.0,75000.0,0.0,301000.0,0.0,11139000.0,10646000.0,493000.0,0.0,65000.0,301000.0,1255000.0,10095000.0,0.0,0.0,10095000.0,0.0,86,86,7,7,7,11000.0,1,0,0,0,217904,[1-100],0.7013888888888888
,,,,,,,,,,,,,,,,,,,,,,,,60,60,4,4,4,15000.0,1,0,0,0,184845,[1-100],1.0
92119000.0,88429000.0,85223000.0,0.0,3206000.0,3690000.0,-319000.0,3371000.0,632000.0,0.0,2739000.0,3830000.0,61071000.0,23212000.0,37859000.0,0.0,3037000.0,2689000.0,17910000.0,50028000.0,2380000.0,0.0,47648000.0,0.0,176,143,32,32,32,5000000.0,2,0,0,0,233250,[1-100],0.38888888888888884
,,,,,,,,,,,,,,,,,,,,,,,,20,20,4,4,4,10000.0,1,0,0,0,25804,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,84,84,26,26,26,50000.0,1,0,0,0,163884,[1-100],0.0
105473000.0,101430000.0,101430000.0,0.0,0.0,4043000.0,-3201000.0,842000.0,175000.0,0.0,667000.0,0.0,90851000.0,85361000.0,5490000.0,0.0,0.0,667000.0,9422000.0,58626000.0,0.0,6260000.0,52340000.0,26000.0,139,139,13,13,13,20000.0,2,0,0,0,11521,[1-100],0.5173611111111112
,,,,,,,,,,,,,,,,,,,,,,,,49,49,12,12,12,14400.0,1,0,0,0,88392,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,111,111,27,27,27,10000.0,1,0,0,0,21254,[1-100],0.0
7890000.0,7446000.0,7446000.0,0.0,0.0,444000.0,-362000.0,82000.0,37000.0,0.0,45000.0,0.0,854000.0,280000.0,574000.0,0.0,18000.0,45000.0,59000.0,1298000.0,0.0,0.0,1298000.0,0.0,57,57,10,10,10,14300.0,1,0,0,0,227123,[1-100],0.2239477206463274
,,,,,,,,,,,,,,,,,,,,,,,,228,135,7,7,7,0.0,1,0,0,0,126990,[1-100],0.20833333333333337
,,,,,,,,,,,,,,,,,,,,,,,,98,98,14,14,14,10000.0,2,0,0,0,111179,[1-100],0.6597222222222222
,,,,,,,,,,,,,,,,,,,,,,,,106,106,1,1,1,1428572.0,2,0,0,0,31502,[1-100],0.0
36011000.0,31352000.0,31352000.0,0.0,0.0,4659000.0,-4051000.0,608000.0,28000.0,0.0,580000.0,0.0,2897000.0,2334000.0,563000.0,0.0,46000.0,580000.0,715000.0,2967000.0,0.0,287000.0,2680000.0,0.0,71,71,28,28,28,10000.0,2,0,0,0,167385,[1-100],0.14975739631576346
,,,,,,,,,,,,,,,,,,,,,,,,138,138,26,26,26,10000.0,1,0,0,0,155727,[1-100],0.5208333333333333
,,,,,,,,,,,,,,,,,,,,,,,,27,27,2,2,2,10000.0,1,0,0,0,11827,[1-100],1.0
206456000.0,208606000.0,195638000.0,5802000.0,7166000.0,-2150000.0,4990000.0,2840000.0,10000.0,115000.0,2945000.0,7821000.0,28290000.0,27018000.0,1072000.0,200000.0,1983000.0,2715000.0,2807000.0,35287000.0,3960000.0,7945000.0,23382000.0,0.0,197,144,13,13,13,10000.0,1,0,0,0,237703,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,57,57,26,26,26,10000.0,1,0,0,0,263662,[1-100],0.30833333333333335
17641000.0,16161000.0,16161000.0,0.0,0.0,1480000.0,90000.0,1570000.0,260000.0,0.0,1310000.0,0.0,17269000.0,17269000.0,0.0,0.0,1000.0,1310000.0,11477000.0,5793000.0,0.0,3272000.0,2521000.0,0.0,138,138,24,24,24,62010.0,2,0,0,0,195194,[1-100],0.0
19561000.0,17834000.0,17834000.0,0.0,0.0,1727000.0,-66000.0,1661000.0,0.0,0.0,1661000.0,0.0,5191000.0,863000.0,4328000.0,0.0,41000.0,1661000.0,3000000.0,2232000.0,0.0,0.0,2232000.0,0.0,155,139,20,20,20,500000.0,1,0,0,0,175991,[1-100],0.0
,,,,,,,,,,,,,,,,,,,,,,,,107,107,8,8,8,10000.0,2,0,0,0,57430,[1-100],0.6284722222222222
,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,10000.0,1,0,0,0,122361,[1-100],1.0
346000.0,323000.0,323000.0,0.0,0.0,23000.0,-23000.0,0.0,1000.0,0.0,-1000.0,0.0,566000.0,276000.0,290000.0,0.0,300000.0,-1000.0,9000.0,857000.0,0.0,224000.0,633000.0,0.0,27,27,27,27,27,10000.0,2,0,0,0,120077,[1-100],0.37674850233452584
,,,,,,,,,,,,,,,,,,,,,,,,75,75,6,6,6,10000.0,1,0,0,0,95664,[1-100],0.7395833333333333
12320000.0,10963000.0,10963000.0,0.0,0.0,1357000.0,56000.0,1413000.0,0.0,13000.0,1426000.0,33839000.0,10704000.0,10605000.0,99000.0,0.0,261000.0,1400000.0,19386000.0,25418000.0,12289000.0,10467000.0,2662000.0,0.0,79,79,2,2,2,13750000.0,21,0,0,0,240058,[1-100],0.7256944444444444
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,28,28,14,14,14,12000.0,1,0,0,0,30661,[1-100],1.0
,,,,,,,,,,,,,,,,,,,,,,,,70,70,16,16,16,10000.0,1,0,0,0,1021,[1-100],1.0
43006000.0,42443000.0,42443000.0,0.0,0.0,563000.0,-69000.0,494000.0,102000.0,0.0,392000.0,0.0,4971000.0,188000.0,4783000.0,0.0,1000.0,392000.0,582000.0,2954000.0,0.0,1514000.0,1440000.0,0.0,59,59,24,24,24,10000.0,2,0,0,0,85394,[1-100],0.14108287075537507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8631000.0,1484000.0,7147000.0,0.0,257000.0,0.0,1950000.0,6937000.0,2787000.0,-119000.0,4269000.0,0.0,122,122,32,32,32,10000.0,1,0,0,0,53809,[1-100],0.5763888888888888
